questions,answers,category,category_id
кога се часовите за програмирање,"Часовите ќе се одржуваат два пати неделно, во работни денови, со времетраење од 2 часа. Предвидени се и термини за вежби секој викенд, сабота или недела, со времетраење од 5 часа.",програмирање,3
во колку саат се предавањата за програмирање,"Часовите ќе се одржуваат два пати неделно, во работни денови, со времетраење од 2 часа. Предвидени се и термини за вежби секој викенд, сабота или недела, со времетраење од 5 часа.",програмирање,3
Дали има стипендија за школувањето на full-stack академијата за програмирање,Предвидени се 6 делумни стипендии за најдобрите кандидати и можност за финансирање преку opportunity fund,програмирање,3
како да добијам стипендија за програмирање,Предвидени се 6 делумни стипендии за најдобрите кандидати и можност за финансирање преку opportunity fund,програмирање,3
Која е цената за академијата на full-stack програмирање,Цената на Академијата за front-end e 2100 евра со можност за плаќање на рати. Повеќе информации за Академијата на: https://codepreneurs.brainster.co/full-stack/,програмирање,3
колку чини академијата за програмирање,Цената на Академијата за front-end e 2100 евра со можност за плаќање на рати. Повеќе информации за Академијата на: https://codepreneurs.brainster.co/full-stack/,програмирање,3
колку е академијата за програмирање,Цената на Академијата за front-end e 2100 евра со можност за плаќање на рати. Повеќе информации за Академијата на: https://codepreneurs.brainster.co/full-stack/,програмирање,3
Каков начин на плаќање имате на академијата за full-stack програмирање,Moже да се плаќа на 15 месечни рати без камата,програмирање,3
На кој контакт телефон може да ве контактирам за академијата за full-stack програмирање,"За повеќе информации околу Академијата и можностите за финансирање, јавете се на тел: 070/575-297",програмирање,3
на кој број може да ве побарам,"За повеќе информации околу Академијата и можностите за финансирање, јавете се на тел: 070/575-297",програмирање,3
Кога е следниот датум/рок за запишување на академијата за full-stack програмирање,Следниот датум за упис на академијата може да го погледнете на слениот линк: https://codepreneurs.brainster.co/front-end/,програмирање,3
кога е следната академија за програмирање,Следниот датум за упис на академијата може да го погледнете на слениот линк: https://codepreneurs.brainster.co/front-end/,програмирање,3
Што е неопходно за да започнам на академијата за full-stack програмирање,"Од технички аспект неопходно е да имате свој лаптоп, додека од вештини не е потребно претходно предзнаење. Секако ќе се смета за предност доколку имате искуство во работа со компјутери",програмирање,3
дали треба да имам добар лаптоп за програмирање,"Од технички аспект неопходно е да имате свој лаптоп, додека од вештини не е потребно претходно предзнаење. Секако ќе се смета за предност доколку имате искуство во работа со компјутери",програмирање,3
каков компјутер треба да имам за програмирање,"Од технички аспект неопходно е да имате свој лаптоп, додека од вештини не е потребно претходно предзнаење. Секако ќе се смета за предност доколку имате искуство во работа со компјутери",програмирање,3
Какво предзнаење треба да поседувам за да започнам на академијата за full-stack програмирање,"За учество на Академијата не е потребно предзнаење, програмата е креирана така што се почнува од основите.",програмирање,3
какво знаење треба да имам за да почнам со програмирање,"За учество на Академијата не е потребно предзнаење, програмата е креирана така што се почнува од основите.",програмирање,3
колку предзнаење треба да имам за програмирање,"За учество на Академијата не е потребно предзнаење, програмата е креирана така што се почнува од основите.",програмирање,3
Дали има слободни места за академијата за full-stack програмирње,"Ве молиме пополнете апликација на следниот линк https://brainsterquiz.typeform.com/to/VyAsNV и вашата апликација ќе биде соодветно разгледана, и ќе добите информација дали групата е пополнета и доколку е пополнета може да ве префрлиме во следната",програмирање,3
дали има место за програмирање,"Ве молиме пополнете апликација на следниот линк https://brainsterquiz.typeform.com/to/VyAsNV и вашата апликација ќе биде соодветно разгледана, и ќе добите информација дали групата е пополнета и доколку е пополнета може да ве префрлиме во следната",програмирање,3
Дали академијата за full-stack  програмирање е достапна online или тоа подразбора само поради моменталната состојба/ситуација,Во моментов предавањата и академијата се целосно достапни во online формат,програмирање,3
дали предавањата за програмирање се online,Во моментов предавањата и академијата се целосно достапни во online формат,програмирање,3
Што е full-stack програмирање,"Full-stack програмирањето опфаќа дел од она што го работат front-end програмерите, ама не навлегува во детали и користење на модерни технологии за front-end програмиње. Главен фокус на еден back-end програмер е креирање на позадинскиот дел од една апликација, односно она што корисникот не го гледа директно. Тоа подразбира управување со бази на податоци и програмирање на логиката зад една апликација. На пример, програмирање можност за најавања на корисници, можност за динамино креирање и менаџирање содржина од секаков тип (пример: креирање на нови корисници,  нови постови, менување или бришење на постоечки корисници/пораки/постови и слично), можност за испраќање емаил пораки, комуницирање со други веб апликации за размена на содржина (на пример превземање на сите твитови за даден корисник).",програмирање,3
Дали академија за full-stack програмирање е за мене,Оваа Академија е за тебе ако си амбициозна и љубопитна личност која има пасија за учење и сака да расте во tech кариера и да работи како fill-stack developer.,програмирање,3
дали програмирањето е за мене,Оваа академија е за тебе ако си амбициозна и љубопитна личност која има пасија за учење и сака да расте во tech кариера и да работи како fill-stack или front-end developer.,програмирање,3
Дали имате подготвителна програма пред да започнеме со официјалните предавања за програмирање,"Да, нашата подготвителна програма ги обучува студентите со потребните предзнаења за успешен старт на програмата",програмирање,3
дали не спремате пред да се запишеме на програмирање,"Да, нашата подготвителна програма ги обучува студентите со потребните предзнаења за успешен старт на програмата",програмирање,3
Дали добивам диплома по завршување на академијата за програмирање,"Ако успешно го одбраниш завршниот проект, добиваш диплома",програмирање,3
Дали дипломата од Brainster е акредитирана и призната надвор од Македонија (странство),"Дипломата не е акредитирана и призната во странство, но имаме компании партнери кои ги прифаќаат нашите студии",програмирање,3
Како ги одбирате или селектирате студентите,"По средбата или интервјуто координаторот има состанок со тимот од Академијата и ги претставува кандидатите кои аплицираат т.е. нивната позадина, слободно време за академијата, желба за посветеност, кариерни аспирации, mindset и причини зошто се одлучиле за Front-end или full-stack Академијата. Ова го правиме со цел да ги препознаеме студентите кои се „doers“ што ќе го прифаќаат нашиот „no-bullshit approach”. Убедени сме дека луѓето со љубопитен ум и широко познавање од многу области се најдобрите кандидати за оваа Академија.",програмирање,3
Дали може да се приклучам на листа на кандидати ако групата на студенти е пополнета,Да. Отворени сме за апликации и кога е групата е пополнета. Ќе имаш можност да имаш резервирано место за интервју и можност за влез во наредната група на Академијата.,програмирање,3
ако нема место за програмирање,Да. Отворени сме за апликации и кога е групата е пополнета. Ќе имаш можност да имаш резервирано место за интервју и можност за влез во наредната група на Академијата.,програмирање,3
Кои се инструктори на академијата за програмирање,Инструкторите може да ги погледнете на следиот линк во секцијата за инструктори: https://codepreneurs.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=fullstack,програмирање,3
"Дали имате подготовка на кариерен пат, изработка на CV, резиме и профил на LinkedIn","Во склоп на академијата ние се грижиме за помош и изработка на ваше резиме или CV, заедно со корекции на LinkedIn профилот",програмирање,3
Која е разлика помеѓу front-end и back-end програмирање,"Ако го земеме на пример Facebook, работа на front-end прогамер е да го програмира сето она што го гледаме кога ќе ја отвориме фејсбук страницата, од изглед, до функционалнист како отворање на попапи, пишување на пораки, позиционирање на елементи и слично. Работа на back-end програмер е да овозможи на тековно најавен корисник да му се прикаже содржина соодветна за него (пр. постови од неговите пријатели или страници што ги следи), пораките што се пишуваат на фронтенд да ги прими и да ги испрати кон соодветните корисници, да ги зачувува сите 'лајкови' и коментари и соодветно да води евиденција кој пост колку лајкови и коментари има и од кого се истите и слично.",програмирање,3
Дали ми треба математика за да бидам прогамер,"Основни познавања. Не треба да знаеш да решаваш интеграли, ти треба само основна алгебра и артиметика (основни операции со броеви, пресметување проценти и слично). Ако знеш колку е x во следното равенство, знаеш доволно матемаика за да почнеш со програмирање :)   x + 5 = 100",програмирање,3
Дали ми треба 'моќен' компјутер,Не. И најосновен персонален компјутер е доволен за да се креира целосно веб решение.,програмирање,3
Во колкави групи се одвиваат предавањата,Предавањата се состојат од 20 студенти,програмирање,3
Дали треба да имам камера за онлајн предавањата,Да. Предавањата на zoom се одвиваат со вклучена камера и на инструкторите и на студентите.,програмирање,3
Дали се учи ООП (објектно ориентирано програмирање),"Да. При изучувањe на PHP програмскиот јазик се почнува со струкурно програмирање. Подоцна се изучува и ООП со концепти како наследување, полиморфизам, а се учат и некои од најкористените шаблони за дизајн на софтвер (Singleton, Factory, Facade).",програмирање,3
На кој програмски јазик е фокусот на full-stack програмата,"Програмата се фокусира на JavaScript како front-end дел, и PHP со Laravel на back-end делот",програмирање,3
Дали може да предложиме наши проекти за програмирање,"Секако дека може, но истите ќе бидат разгледани од целокупниот тим за понатамошна обработка",програмирање,3
Дали изучувате бази на податоци во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",програмирање,3
Колку е обуката за PHP?,Предавањата за PHP се во склоп на академијата за full-stack програмирање,програмирање,3
која академија е за правење на програм,Академија за изработка за софтвер и full-stack академијата за програмирње,програмирање,3
Колку чини академијата за Data Science?,Цената на академијата за Data Science изнесува 2.450 евра со можност за плаќање на 20 месечни рати без камата. Повеќе информации за академијата на:  https://datascience.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=data_science,Data Science,4
Колку време трае академијата за Data Science?,"Академијата за Data Science е во траење од 12 месеци. Часовите на академијата ќе се одржуваат три пати неделно, во работни денови, со времетраење од 2 часа. Предвидени се и термини за вежби секоја сабота.",Data Science,4
Кога почнува следната група на академијата за Data Science?,Повеќе детали за уписот на академијата за Data Science како и можност за аплицирање Ви праќаме на следниов линк: https://datascience.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=data_science,Data Science,4
Дали на академијата за Data Science е потребен сопствен лап топ или се работи на ваши компјутери?,За следење на академијата за Data Science ќе ви биде потребен лап топ.,Data Science,4
Каква опрема е потребна за следење на академијата за Data Science?,"За следење на академијата за Data Science ќе ви биде потребен лап топ, а за техничките детали ќе разговараме во текот на интервјуата.",Data Science,4
Дали се потребни некои специфични предзнаења за следење на академијата за Data Science?,"За успешно следење на академијата за Data Science не е потребно предзнаење, програмата е креирана така што се почнува од основите.",Data Science,4
Како можам да се пријавам на академијата за Data Science?,За Акедимијата за Data Science може да аплицирате на следниов линк : https://datascience.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=data_science,Data Science,4
Дали учесници без техничко искуство можат да ја следат наставата на академијата за Data Science?,"За успешно следење на академијата за Data Science не е потребно предзнаење, програмата е креирана така што се почнува од основите.",Data Science,4
Дали има слободни места на академијата за Data Science?,Повеќе детали за уписот на академијата за Data Science како и можност за аплицирање Ви праќаме на линкот подоле:  https://datascience.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=data_science,Data Science,4
Дали постои можност за плаќање на рати?,Би сакале да ве информираме дека постои можност за плаќање на 20 рати без камата.,Data Science,4
Во кои деновиве се часовите на академијата за Data Science?,"Часовите на академијата ќе се одржуваат три пати неделно, во работни денови, со времетраење од 2 часа. Предвидени се и термини за вежби секоја сабота во траење од 4 часа.",Data Science,4
Какви се можностите за вработување по завршување на академијата за Data Science?,"На сите академиии на Brainster, студентите во текот на програмата ќе имаат прилика да посетуваат работилници за креирање на портфолија, подготовки за интервјуа и кариерни консултации како дел од Brainster Career, каде обуката ќе ја водат професионалците од платформата за поврзување на компании и професионалци од дигиталните индустрии. На крај, по завршувањето на академијата ќе имате многубројни можности за вработување преку нашите партнери Colony и Laika.",Data Science,4
Дали посредувате за вработување по завршување на академијата за Data Science?,"На сите академиии на Brainster, студентите во текот на програмата ќе имаат прилика да посетуваат работилници за креирање на портфолија, подготовки за интервјуа и кариерни консултации како дел од Brainster Career, каде обуката ќе ја водат професионалците од платформата за поврзување на компании и професионалци од дигиталните индустрии. На крај, по завршувањето на академијата ќе имате многубројни можности за вработување преку нашите партнери Colony и Laika.",Data Science,4
Какви проекти се работата на академијата за Data Science?,На академијата за Data Science се работат реални проекти под менторство на врвни инструктори како дел од нашата Learning Partners програма. Со овие проекти го градите вашето портфолио во областа на Data Science. ,Data Science,4
Во колкави групи се одвива академијата за Data Science?,Групата ќе биде составена од 22 учесници.,Data Science,4
Како се следи прогресот на учесниците на академијата за Data Science?,"На академијата за Data science се посветува посебно внимание на следење на прогресот на секој еден учесник. Во текот на академијата во неколку наврати координаторот на акдаемијата дава feedbacк за секој учесник, врз основа на информации од инструкторите. Дополнително секој учесник дава feedback за инструкторите како и за целосната организација на академијата.",Data Science,4
Кој програмски јазик се изучува на академијата за Data Science?,На академијата за Data science се изучуваат Python и SQL од програмски јазици.,Data Science,4
Кои се предавачи на академијата за Data Science?,Сите инструктори на академијата се докажани професионалци со повеќегодишно искуство во индустријата.,Data Science,4
Дали нудите пракса по завршување на академијата за Data Science?,"На сите академиии на Brainster, студентите во текот на програмата ќе имаат прилика да посетуваат работилници за креирање на портфолија, подготовки за интервјуа и кариерни консултации како дел од Brainster Career, каде обуката ќе ја водат професионалците од платформата за поврзување на компании и професионалци од дигиталните индустрии. На крај, по завршувањето на академијата ќе имате многубројни можности за пракса и вработување преку нашите партнери Colony и Laika.",Data Science,4
Дали мора да се следи подготвителната програма на академијата за Data Science?,"Да, нашата подготвителна програма ги обучува студентите со потребните предзнаења за успешен старт на програмата.",Data Science,4
Што подразбира подготвителната програма за академијата за Data Science?,Разбирање на термините за вовед во Data Science.,Data Science,4
Дали се изучува R на академијата за Data Science?,На нашата академијата за Data science се изучува Python.,Data Science,4
Што се изучува на академијата за Data Science од областа на BI?,На академијата за Data science од областа на Business Inteligence е  предвиден цел модул за изучување на Power BI.,Data Science,4
Дали се изучува работа со бази на податоци на академијата за Data Science?,На академијата за Data science има модули за SQL и за DataWarehouse.,Data Science,4
Што од Machine Learning се изучува на академијата за Data Science?,"На академијата за Data science е предвиден 11 неделен модул посветен на Machine Learning кои ги покрива следните области: Classification, Data Preprocessing, Regression Learning,  Association Rules,  Clustering,  Neural Networks, Deep Learning и Text Mining.",Data Science,4
Дали се учи Big Data на академијата за Data Science?,На академијата за Data science е предвиден посебен модул посветен на Big Data во траење од 4 недели.,Data Science,4
Што е предност на вашата академија во однос на другите академии за Data Science во земјава?,"Она што не прави поразлични во однос на другите Академии за Data science е: работа на реални проекти, 24/7 поддршка на студентите, инструктори од индустријата, product oriented enviorment, единствен сопствен технолошки центар во Македонија, простории на располагање за учење преку ден, можност за вработување преку Colony и Laika,  кариерна подготовка, подготвителна програма.",Data Science,4
Дали е меѓународно признат сертификатот што се добива по завршување на академијата за Data Science?,"Сертификатот не е признат во странство, но имаме компании партнери кои ги прифаќаат нашите студии.",Data Science,4
Дали нашите компании го признаваат сертификатот што се добива по завршувањето на академијата за Data Science?,Компаниите кои соработуваат со Brainster го признаваат сертификатот/дипломата. Сертификатот не е признат во странство.,Data Science,4
Каде се одвива академијата за Data Science?,Академјата за Data Science е целосно online.,Data Science,4
Дали е целосно online академијата за Data Science?,"Да, Академјата за Data Science е целосно online.",Data Science,4
Што од математика и статистика се изучува на академијата за Data Science?,"На академијата за Data science од областа на математика и статистика се изучува: калкулус, линерана алгебра, дескриптивна статистика, веројатност, случајни променливи, корелација, регресиона анализа итн.",Data Science,4
"Заинтересиран сум за академијата за Data Science, но би сакал да поразговарм со некого како би знаел дали е правата одлука за мене.",Пополнете ја апликацијата на следниов линк и ќе бидете повикани на разговор: https://datascience.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=data_science#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjQwMCIsInRvZ2dsZSI6ZmFsc2V9?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=data_science,Data Science,4
Дали Deep Learning се учи на академијата за Data Science?,Да на академијата за Data Science во модулот за Machine Learning е предвидено изучување на Deep Learning.,Data Science,4
Кога започнува академијата за Data Science &  Machine Learning и која е цената?,Повеќе детали за упис на академијата за Data Science може да на следниов линк: https://datascience.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=data_science#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjQwMCIsInRvZ2dsZSI6ZmFsc2V9?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=data_science,Data Science,4
Ве молам за информација кои инструктори ќе бидат ангажирани за академијата за Data science?,Сите инструктори на академијата се докажани професионалци со повеќегодишно искуство во индустријата.,Data Science,4
Јас сум заинтересиран за креирање датабази и анализа на податоци,Со оглед на вашиот интерес би сакале да ви ja предложиме академијата за Data Science. Повеќе детали за академијата можете на најдете на слениот линк: https://datascience.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=data_science#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjQwMCIsInRvZ2dsZSI6ZmFsc2V9?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=data_science,Data Science,4
Ве молам за инфо дали академијата за Data science е real time или може и online.,Би сакале да Ве информираме дака академијата за Data Science се одвива во real time online. Дополнително предавањата се снимаат и се достапни на студентите за повторно преслушување.,Data Science,4
Дали е потребно познавање на англиски јазик за следење на академијата за Data Science?,"Предавањата се на македонски, но е потребно базично познавање на англискиот јазик бидејки апликациите и терминологијата кои се користат се на англиски.",Data Science,4
"Ме интересира дали имате курсеви за почетници во Python, па и академии за Python?","Би сакале да Ве информираме дака посебна акдемија за Python немаме, меѓутоа Python се изучува во рамки на академијата за Data Science.",Data Science,4
Дали од странство може да се следи академијата за Data science?,"Предавањата на академијата за Data science се одржуваат онлајн, така што може да ги следите од било каде.",Data Science,4
Што е предноста на академијата за Data science во однос на другите академии кои што ги организирате?,Генерално сите академии на Brainster се концепирани на ист начин. Она што ја прави академијата за Data Science особено атрактивна е доменот кој што се изучува и големата побарувачка на кадри со вештини од областа на Data Science.,Data Science,4
На кој јазик се одвива академијата за Data science?,"Предавањата се на македонски, но е потребно базично познавање на англискиот јазик бидејки апликациите и терминологијата кои се користат се на англиски.",Data Science,4
Ве молам за информација што се случува доколу кандидат одлучи да ја прекине академијата за Data science?,Би сакале да ве информираме дека пред започнување на академијата секој студент потпишува договор во кој се уредени правата и обврските на студентите и Brainster. ,Data Science,4
Како е концепирана академијата за Data science?,Детали за академијата за Data Science како и можност за аплицирање Ви праќаме на следниов линк: https://datascience.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=data_science,Data Science,4
Дали по завршување на академијата за Data science учесниците можат самостојно да работат на проекти?,"Токму тоа е целта на секоја академија организирана од страна на Brainster, да продуцираме кадар кој може веднаш да се вклопи и да работи продуктивно на проекти. Тоа го постигнуваме со реалните проекти кои ги изработуваат студентите на нашите академии.",Data Science,4
Што е Data Science?,"Data Science е интердисциплинарно поле во кое се применуваат научни методи, процеси, алгоритми и системи за извлекување на корисно знаење и информации од структуирани и неструктуирани податоци.  Data Science  подразбира примена на знаење од областса на Machine learning, Python, Big Data, Business Inteligence, SQL, математика и статистика.",Data Science,4
Како се врши селекција на кандидатите на академијата за Data Science?,"По средбата или интервјуто координаторот има состанок со тимот од академијата и ги претставува кандидатите кои аплицираат т.е. нивната позадина, слободно време за академијата, желба за посветеност, кариерни аспирации, mindset и причини зошто се одлучиле за Data Science академијата. Ова го правиме со цел да ги препознаеме студентите кои се „doers“ што ќе го прифаќаат нашиот „no-bullshit approach”. Убедени сме дека луѓето со аналитички ум и широко познавање од многу области се најдобрите кандидати за оваа Академија.",Data Science,4
На кој контакт телефон може да ве контактирам за академијата за Data Science?,"За повеќе информации околу академијата и можностите за финансирање, јавете се на тел: 078/213-652",Data Science,4
Дали може да добијам детална програма од академијата за Data Science?,Детална програма за академијата за Data Science како и можност за аплицирање Ви праќаме на следниов линк: https://datascience.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=data_science,Data Science,4
Дали има стипендија за академијата за Data Science?,Предвидени се 6 делумни стипендии за најдобрите кандидати и можност за финансирање преку opportunity fund,Data Science,4
Како можам да добијам стипендија за академијата за Data Science?,Предвидени се 6 делумни стипендии за најдобрите кандидати и можност за финансирање преку opportunity fund,Data Science,4
каде се наоѓате,"Brainster Space се наоѓа на улица Васил Ѓоргов 19, Скопје",општо,0
дали имате курсеви,Да и истите може да ги разгледате на слениот линк https://vauceri.brainster.co/,општо,0
дали имате popup курсеви,Ве молиме следете не на нашата страна https://brainster.co/,општо,0
дали може да користам ваучер за да се запишам на курсевите или академиите,"Ваучерот можеш да го искористиш за обука за дигитални вештини и со него да покриеш максимум 50% од вкупниот износ на обуката која ќе ја избереш Тоа значи дека можеш да избереш обука од 60.000 денари, и со ваучерот да покриеш 30.000 од нив. Но, можеш да избереш и обука од 20.000 денари и тогаш ваучерот ќе покрие 10.000 од нив. Можеш да избереш и обука поскапа од 60.000 денари и тогаш ваучерот пак ќе покрие 30.000 денари од нив.",општо,0
како се користи ваучерот,"Ваучерот можеш да го искористиш за обука за дигитални вештини и со него да покриеш максимум 50% од вкупниот износ на обуката која ќе ја избереш Тоа значи дека можеш да избереш обука од 60.000 денари, и со ваучерот да покриеш 30.000 од нив. Но, можеш да избереш и обука од 20.000 денари и тогаш ваучерот ќе покрие 10.000 од нив. Можеш да избереш и обука поскапа од 60.000 денари и тогаш ваучерот пак ќе покрие 30.000 денари од нив.",општо,0
како да аплицирам за ваучер,"Најпрво избери ја обуката за која сакаш да го искористиш ваучерот, резервирај го твоето место на истата, а нашиот тим ќе ти помогне во целиот процес на апликација за ваучерот. Дополнително може да се информираш на следниот лник https://vauceri.brainster.co/upatstvo/",општо,0
не сум во Македонија дали предавањата можам да ги следам online,"Да, има академии кои се одвиваат целосно online",општо,0
живеам во странство како да ги следам предавањата,"Да, има академии кои се одвиваат целосно online",општо,0
јас сум надвор од МК дали предавањата се online,"Да, има академии кои се одвиваат целосно online",општо,0
