questions,answers,category,category_id
дали предавањата за програмирање се online,Во моментов предавањата и академиите се целосно достапни во online формат,општо,0
Дали предавањата за програмирање се одржуваат онлине?,Во моментов предавањата и академиите се целосно достапни во online формат,општо,0
Како се одржуваат предавањата за програмирање?,Во моментов предавањата и академиите се целосно достапни во online формат,општо,0
Како се држат предавањата за програмирање?,Во моментов предавањата и академиите се целосно достапни во online формат,општо,0
Дали академијата за full-stack програмирање е достапна online или тоа подразбора само поради моменталната состојба/ситуација,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Дали академијата за full-stack програмирње ќе биде цело време online,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Дали академијата за full-stack програмирање е достапна онлајн или тоа подразбора само поради моменталната состојба/ситуација,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Дали академијата за full-stack програмирње ќе биде цело време онлајн,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Како се одвива наставата на академијата за full-stack програмирање?,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Дали наставата за full-stack програмирање е во живо?,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Дали наставата за full-stack програмирање се одвива во живо?,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Дали наставата за full-stack програмирање е онлајн?,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Дали наставата за full-stack програмирање е онлине?,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Дали наставата за full-stack програмирање е во училница?,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Каде се одвива наставата за full-stack програмирање?,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Дали предавање за full-stack програмирање е во живо?,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Дали предавање за full-stack програмирање се одвива во живо?,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Дали предавање за full-stack програмирање е онлајн?,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Дали предавање за full-stack програмирање е онлине?,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Дали предавање за full-stack програмирање е во училница?,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Каде се одвива предавање за full-stack програмирање?,Во моментов предавањата и академијата се целосно достапни во online формат,full-stack програмирање,4
Што е full-stack програмирање,"Full-stack програмирањето опфаќа дел од она што го работат full-stack програмерите, ама не навлегува во детали и користење на модерни технологии за full-stack програмиње. Главен фокус на еден back-end програмер е креирање на позадинскиот дел од една апликација, односно она што корисникот не го гледа директно. Тоа подразбира управување со бази на податоци и програмирање на логиката зад една апликација. На пример, програмирање можност за најавања на корисници, можност за динамино креирање и менаџирање содржина од секаков тип (пример: креирање на нови корисници,  нови постови, менување или бришење на постоечки корисници/пораки/постови и слично), можност за испраќање емаил пораки, комуницирање со други веб апликации за размена на содржина (на пример превземање на сите твитови за даден корисник).",full-stack програмирање,4
Дали академија за full-stack програмирање е за мене,Оваа Академија е за тебе ако си амбициозна и љубопитна личност која има пасија за учење и сака да расте во tech кариера и да работи како full-stack developer.,full-stack програмирање,4
дали програмирањето е за мене,Оваа академија е за тебе ако си амбициозна и љубопитна личност која има пасија за учење и сака да расте во tech кариера и да работи како front-end или full-stack developer.,општо,0
Како да знам дали програмирање е за мене,Оваа академија е за тебе ако си амбициозна и љубопитна личност која има пасија за учење и сака да расте во tech кариера и да работи како front-end или full-stack developer.,општо,0
Како да знам дали сум за програмирање,Оваа академија е за тебе ако си амбициозна и љубопитна личност која има пасија за учење и сака да расте во tech кариера и да работи како front-end или full-stack developer.,општо,0
Дали можам да програмирам full-stack,Оваа Академија е за тебе ако си амбициозна и љубопитна личност која има пасија за учење и сака да расте во tech кариера и да работи како full-stack developer.,full-stack програмирање,4
Дали имате подготвителна програма пред да започнеме со официјалните предавања за програмирање,"Да, нашата подготвителна програма ги обучува студентите со потребните предзнаења за успешен старт на програмата",општо,0
дали имате некоја подготовка пред почетокот на академијата,"Да, нашата подготвителна програма ги обучува студентите со потребните предзнаења за успешен старт на програмата",општо,0
дали имате некоја подготовка пред почетокот на предавањата,"Да, нашата подготвителна програма ги обучува студентите со потребните предзнаења за успешен старт на програмата",општо,0
дали не спремате пред да се запишеме на програмирање,"Да, нашата подготвителна програма ги обучува студентите со потребните предзнаења за успешен старт на програмата",општо,0
Дали добивам диплома по завршување на академијата за програмирање,"Ако успешно го одбраниш завршниот проект, добиваш диплома",општо,0
Дали добивам сертификат по завршување на академијата за програмирање,"Ако успешно го одбраниш завршниот проект, добиваш диплома",општо,0
Дали добивам диплома по завршување на академијата за full-stack програмирање,"Ако успешно го одбраниш завршниот проект, добиваш диплома",full-stack програмирање,4
дали имам диплома или сертификат за full-stack програмирање,"Ако успешно го одбраниш завршниот проект, добиваш диплома",full-stack програмирање,4
дали ќе имам диплома или сертификат на академијата за full-stack прогрмирање,"Ако успешно го одбраниш завршниот проект, добиваш диплома",full-stack програмирање,4
како правите селекција за full-stack програмирање,"По средбата или интервјуто координаторот има состанок со тимот од Академијата и ги претставува кандидатите кои аплицираат т.е. нивната позадина, слободно време за академијата, желба за посветеност, кариерни аспирации, mindset и причини зошто се одлучиле за Front-end или full-stack Академијата. Ова го правиме со цел да ги препознаеме студентите кои се „doers“ што ќе го прифаќаат нашиот „no-bullshit approach”. Убедени сме дека луѓето со љубопитен ум и широко познавање од многу области се најдобрите кандидати за оваа Академија.",full-stack програмирање,4
како селектирате кандидати за full-stack програмирање,"По средбата или интервјуто координаторот има состанок со тимот од Академијата и ги претставува кандидатите кои аплицираат т.е. нивната позадина, слободно време за академијата, желба за посветеност, кариерни аспирации, mindset и причини зошто се одлучиле за Front-end или full-stack Академијата. Ова го правиме со цел да ги препознаеме студентите кои се „doers“ што ќе го прифаќаат нашиот „no-bullshit approach”. Убедени сме дека луѓето со љубопитен ум и широко познавање од многу области се најдобрите кандидати за оваа Академија.",full-stack програмирање,4
како бирате студенти за академијата за full-stack програмирање,"По средбата или интервјуто координаторот има состанок со тимот од Академијата и ги претставува кандидатите кои аплицираат т.е. нивната позадина, слободно време за академијата, желба за посветеност, кариерни аспирации, mindset и причини зошто се одлучиле за Front-end или full-stack Академијата. Ова го правиме со цел да ги препознаеме студентите кои се „doers“ што ќе го прифаќаат нашиот „no-bullshit approach”. Убедени сме дека луѓето со љубопитен ум и широко познавање од многу области се најдобрите кандидати за оваа Академија.",full-stack програмирање,4
Како ги одбирате студентите за академијата за full-stack програмирање?,"По средбата или интервјуто координаторот има состанок со тимот од Академијата и ги претставува кандидатите кои аплицираат т.е. нивната позадина, слободно време за академијата, желба за посветеност, кариерни аспирации, mindset и причини зошто се одлучиле за Front-end или full-stack Академијата. Ова го правиме со цел да ги препознаеме студентите кои се „doers“ што ќе го прифаќаат нашиот „no-bullshit approach”. Убедени сме дека луѓето со љубопитен ум и широко познавање од многу области се најдобрите кандидати за оваа Академија.",full-stack програмирање,4
Како ги одбирате или селектирате студентите за full-stack програмирање,"По средбата или интервјуто координаторот има состанок со тимот од Академијата и ги претставува кандидатите кои аплицираат т.е. нивната позадина, слободно време за академијата, желба за посветеност, кариерни аспирации, mindset и причини зошто се одлучиле за Front-end или full-stack Академијата. Ова го правиме со цел да ги препознаеме студентите кои се „doers“ што ќе го прифаќаат нашиот „no-bullshit approach”. Убедени сме дека луѓето со љубопитен ум и широко познавање од многу области се најдобрите кандидати за оваа Академија.",full-stack програмирање,4
што треба да исполнувам за да се запишам на full-stack програмирање,"По средбата или интервјуто координаторот има состанок со тимот од Академијата и ги претставува кандидатите кои аплицираат т.е. нивната позадина, слободно време за академијата, желба за посветеност, кариерни аспирации, mindset и причини зошто се одлучиле за Front-end или full-stack Академијата. Ова го правиме со цел да ги препознаеме студентите кои се „doers“ што ќе го прифаќаат нашиот „no-bullshit approach”. Убедени сме дека луѓето со љубопитен ум и широко познавање од многу области се најдобрите кандидати за оваа Академија.",full-stack програмирање,4
Дали може да се приклучам на листа на кандидати ако групата на студенти е пополнета на full-stack програмирање,Да. Отворени сме за апликации и кога е групата е пополнета. Ќе имаш можност да имаш резервирано место за интервју и можност за влез во наредната група на Академијата.,full-stack програмирање,4
Дали може да аплицирам ако групата е веќе пополнета на full-stack програмирање?,Да. Отворени сме за апликации и кога е групата е пополнета. Ќе имаш можност да имаш резервирано место за интервју и можност за влез во наредната група на Академијата.,full-stack програмирање,4
Дали може да аплицирам ако нема веќе место во групата на full-stack програмирање?,Да. Отворени сме за апликации и кога е групата е пополнета. Ќе имаш можност да имаш резервирано место за интервју и можност за влез во наредната група на Академијата.,full-stack програмирање,4
Дали може да аплицирам ако групата е веќе пополнета на академијата за full-stack програмирање,Да. Отворени сме за апликации и кога е групата е пополнета. Ќе имаш можност да имаш резервирано место за интервју и можност за влез во наредната група на Академијата.,full-stack програмирање,4
дали може да аплицирам ако нема место во групата за full-stack програмирање,Да. Отворени сме за апликации и кога е групата е пополнета. Ќе имаш можност да имаш резервирано место за интервју и можност за влез во наредната група на Академијата.,full-stack програмирање,4
дали може да се пријавам ако групата е полна за full-stack програмирање,Да. Отворени сме за апликации и кога е групата е пополнета. Ќе имаш можност да имаш резервирано место за интервју и можност за влез во наредната група на Академијата.,full-stack програмирање,4
дали може да партиципирам на академијата за full-stack програмирање,Да. Отворени сме за апликации и кога е групата е пополнета. Ќе имаш можност да имаш резервирано место за интервју и можност за влез во наредната група на Академијата.,full-stack програмирање,4
дали може да се запишам ако програмата е во тек на академијата за full-stack програмирање,Да. Отворени сме за апликации и кога е групата е пополнета. Ќе имаш можност да имаш резервирано место за интервју и можност за влез во наредната група на Академијата.,full-stack програмирање,4
Дали може да се приклучам на академијата за full-stack програмирање ако веќе е започната,Да. Отворени сме за апликации и кога е групата е пополнета. Ќе имаш можност да имаш резервирано место за интервју и можност за влез во наредната група на Академијата.,full-stack програмирање,4
дали има место во групата за full-stack програмирање,Да. Отворени сме за апликации и кога е групата е пополнета. Ќе имаш можност да имаш резервирано место за интервју и можност за влез во наредната група на Академијата.,full-stack програмирање,4
Кои се инструктори на академијата за full-stack програмирање,Инструкторите може да ги погледнете на следиот линк во секцијата за инструктори: https://codepreneurs.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=fullstack,full-stack програмирање,4
Кои се инструкторите на Академијата за full-stack програмирање?,Инструкторите може да ги погледнете на следиот линк во секцијата за инструктори: https://codepreneurs.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=fullstack,full-stack програмирање,4
Кои се предавачи на Академијата за full-stack програмирање?,Инструкторите може да ги погледнете на следиот линк во секцијата за инструктори: https://codepreneurs.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=fullstack,full-stack програмирање,4
Кој предава на академијата за full-stack програмирање?,Инструкторите може да ги погледнете на следиот линк во секцијата за инструктори: https://codepreneurs.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=fullstack,full-stack програмирање,4
Кои се ментори на Академијата за full-stack програмирање?,Инструкторите може да ги погледнете на следиот линк во секцијата за инструктори: https://codepreneurs.brainster.co/?utm_source=brainster.co&utm_medium=academies&utm_campaign=website&utm_content=fullstack,full-stack програмирање,4
Која е разлика помеѓу full-stack и back-end програмирање,"Ако го земеме на пример Facebook, работа на full-stack прогамер е да го програмира сето она што го гледаме кога ќе ја отвориме фејсбук страницата, од изглед, до функционалнист како отворање на попапи, пишување на пораки, позиционирање на елементи и слично. Работа на back-end програмер е да овозможи на тековно најавен корисник да му се прикаже содржина соодветна за него (пр. постови од неговите пријатели или страници што ги следи), пораките што се пишуваат на фронтенд да ги прими и да ги испрати кон соодветните корисници, да ги зачувува сите 'лајкови' и коментари и соодветно да води евиденција кој пост колку лајкови и коментари има и од кого се истите и слично.",full-stack програмирање,4
Дали ми треба математика за да бидам full-stack програмер,"Основни познавања. Не треба да знаеш да решаваш интеграли, ти треба само основна алгебра и артиметика (основни операции со броеви, пресметување проценти и слично). Ако знеш колку е x во следното равенство, знаеш доволно матемаика за да почнеш со програмирање 😊   x + 5 = 100",full-stack програмирање,4
Дали ми треба 'моќен' компјутер или лаптоп за full-stack програмирање,Основен персонален компјутер е доволен за да се креира целосно веб решение.,full-stack програмирање,4
дали ми треба добар компјутер или лаптоп за full-stack програмирање,Основен персонален компјутер е доволен за да се креира целосно веб решение.,full-stack програмирање,4
Дали ќе треба да купам нов лаптоп за академијата за full-stack програмирање?,Основен персонален компјутер е доволен за да се креира целосно веб решение.,full-stack програмирање,4
Дали ќе треба да се купи нов лаптоп за академијата за full-stack програмирање?,Основен персонален компјутер е доволен за да се креира целосно веб решение.,full-stack програмирање,4
Дали ќе треба да купам нов компјутер за академијата за full-stack програмирање?,Основен персонален компјутер е доволен за да се креира целосно веб решение.,full-stack програмирање,4
Дали ќе треба да се купи нов компјутер за академијата за full-stack програмирање?,Основен персонален компјутер е доволен за да се креира целосно веб решение.,full-stack програмирање,4
Каква опрема ми е потребна за академијата за full-stack програмирање?,Основен персонален компјутер е доволен за да се креира целосно веб решение.,full-stack програмирање,4
Каков лаптоп ми е потребен за академијата за full-stack програмирање?,Основен персонален компјутер е доволен за да се креира целосно веб решение.,full-stack програмирање,4
Каков компјутер ми е потребен за академијата за full-stack програмирање?,Основен персонален компјутер е доволен за да се креира целосно веб решение.,full-stack програмирање,4
Каква опрема ми треба за академијата за full-stack програмирање?,Основен персонален компјутер е доволен за да се креира целосно веб решение.,full-stack програмирање,4
Каков лаптоп ми треба за академијата за full-stack програмирање?,Основен персонален компјутер е доволен за да се креира целосно веб решение.,full-stack програмирање,4
Каков компјутер ми треба за академијата за full-stack програмирање?,Основен персонален компјутер е доволен за да се креира целосно веб решение.,full-stack програмирање,4
Какви перформанси треба да има лаптопот за академијата за full-stack програмирање?,Основен персонален компјутер е доволен за да се креира целосно веб решение.,full-stack програмирање,4
Какви перформанси треба да има компјутерот за академијата за full-stack програмирање?,Основен персонален компјутер е доволен за да се креира целосно веб решение.,full-stack програмирање,4
Дали се учи ООП (објектно ориентирано програмирање),"Да. При изучувањe на PHP програмскиот јазик се почнува со струкурно програмирање. Подоцна се изучува и ООП со концепти како наследување, полиморфизам, а се учат и некои од најкористените шаблони за дизајн на софтвер (Singleton, Factory, Facade).",full-stack програмирање,4
На кој програмски јазик е фокусот на full-stack програмата,"Програмата се фокусира на JavaScript како full-stack дел, и PHP со Laravel на back-end делот",full-stack програмирање,4
На кој програмски јазик се посветува најмногу внимание на академијата за full-stack програмирање,"Програмата се фокусира на JavaScript како full-stack дел, и PHP со Laravel на back-end делот",full-stack програмирање,4
Што детално се учи на full-stack програмирање,"Програмата се фокусира на JavaScript како full-stack дел, и PHP со Laravel на back-end делот",full-stack програмирање,4
што е најважно на full-stack програмирање,"Програмата се фокусира на JavaScript како full-stack дел, и PHP со Laravel на back-end делот",full-stack програмирање,4
Дали изучувате бази на податоци во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали изучувате дата бази во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали изучувате датабази во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали изучувате data bases во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали изучувате databases во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се учат бази на податоци во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се учат дата бази во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се учат датабази во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се учат data bases во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се учат databases во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се работат бази на податоци во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се работат дата бази во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се работат датабази во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се работат data bases во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се работат databases во програмата за програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали изучувате бази на податоци во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали изучувате дата бази во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали изучувате датабази во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали изучувате data bases во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали изучувате databases во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се учат бази на податоци во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се учат дата бази во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се учат датабази во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се учат data bases во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се учат databases во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се работат бази на податоци во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се работат дата бази во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се работат датабази во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се работат data bases во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Дали се работат databases во програмирање,"Да, во програмата за full-stack програмирање предвидено е да се изучува SQL и манипулација со бази на податоци",full-stack програмирање,4
Колку е обуката за PHP?,Предавањата за PHP се во склоп на академијата за full-stack програмирање,full-stack програмирање,4
Дали има обука за PHP?,Предавањата за PHP се во склоп на академијата за full-stack програмирање,full-stack програмирање,4
Имате ли обука за PHP?,Предавањата за PHP се во склоп на академијата за full-stack програмирање,full-stack програмирање,4
која академија е за правење на програма,Академија за изработка за софтвер и full-stack академијата за програмирње,full-stack програмирање,4
Каков тип на работа е финалниот проект на fullstack академијата за програмирање,"Финалниот проект подразбира симулација на реална работа и изработка на вистинска Web апликација, се навлегува длабоко во програмерската логика, од програмскиот јазик па сѐ до бизнис стратегијата на апликацијата",full-stack програмирање,4
каков е финалниот проект на fullstack програмирање,"Финалниот проект подразбира симулација на реална работа и изработка на вистинска Web апликација, се навлегува длабоко во програмерската логика, од програмскиот јазик па сѐ до бизнис стратегијата на апликацијата",full-stack програмирање,4
што работиме на крај на fullstack програмирање,"Финалниот проект подразбира симулација на реална работа и изработка на вистинска Web апликација, се навлегува длабоко во програмерската логика, од програмскиот јазик па сѐ до бизнис стратегијата на апликацијата",full-stack програмирање,4
дали се работи на реален проект како завршен на fullstack програмирање,"Финалниот проект подразбира симулација на реална работа и изработка на вистинска Web апликација, се навлегува длабоко во програмерската логика, од програмскиот јазик па сѐ до бизнис стратегијата на апликацијата",full-stack програмирање,4
